,MoviesN,AvgPop,AvgIMDB,Score
Wesley Snipes,13,0.034899433070753244,0.6068376068376068,0.43523639500578737
George Cheung,5,0.03968386081044989,0.6888888888888888,0.43522595286275184
Michael Ironside,10,0.03477447152173469,0.6074074074074074,0.4352206567737568
Anjelica Huston,10,0.022862759273133065,0.6123456790123456,0.4351040395637637
Eva Mendes,12,0.031579418341512844,0.6080246913580246,0.43503742157010467
Amy Smart,6,0.038391546998144746,0.6358024691358024,0.4349255256157449
Kerry Washington,7,0.03520799769154697,0.6172839506172839,0.4346993680884931
Franklyn Farnum,4,0.030320941849011573,0.8364197530864197,0.43468020047585076
David Keith,5,0.02528140298842681,0.6938271604938271,0.43446499067307415
Ken Howard,5,0.04204287528125086,0.6864197530864197,0.4343269314586268
Whoopi Goldberg,15,0.02657554863317995,0.6090534979423867,0.434307444672458
Kevin Smith,6,0.0217895819856989,0.6419753086419753,0.4342972059599901
Rosanna Arquette,9,0.02036577843726841,0.6131687242798354,0.43425143882785033
Peter MacNeill,5,0.029992894843425082,0.691358024691358,0.43418758583075207
Charles Fleischer,5,0.045906030977964654,0.6839506172839506,0.4338253630134968
Sissy Spacek,7,0.028122839889018588,0.619047619047619,0.4338244139922402
Jonathan Tucker,5,0.03425922425982812,0.6888888888888889,0.433792551655888
Patrick Sabongui,6,0.048553964160496385,0.6296296296296295,0.4337136012703693
Michael Papajohn,11,0.02915921568665478,0.6071829405162739,0.4336303562885293
Dwayne Johnson,15,0.037697457491060876,0.6032921810699587,0.4336110997976135
Olivia Colman,5,0.027646754025973993,0.691358024691358,0.43356764363779143
John Huston,7,0.022661891937419888,0.6208112874779541,0.43342795883744606
Christian Slater,9,0.030383376476163158,0.6076817558299039,0.43341790644477557
Sailor Vincent,4,0.03169171439346785,0.8333333333333333,0.4334013874378204
Steve Coogan,7,0.026408747708223886,0.619047619047619,0.43331943534455925
Joanna Going,6,0.027617570379841635,0.6378600823045267,0.43321864255214443
E.G. Daily,9,0.026411573210283087,0.6090534979423868,0.4331871569146496
Rita Wilson,8,0.027680494799179816,0.611111111111111,0.4331632948945828
James Russo,5,0.037299158214157066,0.6864197530864197,0.43307345581919177
Brendan Fraser,8,0.03096666757364769,0.6095679012345678,0.43306953158554967
John P. Ryan,7,0.02959079991261194,0.6172839506172839,0.4330445183844077
Julia Roberts,17,0.03189073014723551,0.6049382716049382,0.43302364909602703
Chris Rock,8,0.03068496458871536,0.6095679012345678,0.43298558630889483
Teresa Palmer,7,0.04576719683735705,0.6102292768959435,0.4329607010253736
Jay Baruchel,5,0.0368397191794591,0.6864197530864197,0.4329520540514105
Jacqueline Bisset,5,0.03077340446366811,0.6888888888888888,0.4328714616886434
James Tolkan,5,0.04208387602210907,0.6839506172839506,0.4328154001384879
Burt Reynolds,9,0.018732224696948255,0.6117969821673525,0.4328047392367766
Larry Brandenburg,4,0.07195174412346098,0.8148148148148148,0.43275443419228654
Michael Beach,6,0.02596588436838145,0.6378600823045266,0.4327466365440989
Christoph Waltz,6,0.04028560732587603,0.6316872427983539,0.43272275478004596
Eric Idle,5,0.030192839598811846,0.6888888888888889,0.4327180537376808
James Spader,6,0.04026640998639578,0.6316872427983539,0.4327172687133782
Dom DeLuise,8,0.025871566784116767,0.611111111111111,0.4326242485557251
Rupert Everett,7,0.028020962174822302,0.6172839506172839,0.4325820376924183
Michael Ensign,6,0.02937817186180546,0.6358024691358024,0.4323497532306784
Ralph Brown,7,0.031039557374853748,0.6155202821869488,0.4322589656225597
Gary Cole,9,0.029430401211835572,0.6063100137174211,0.43217487555226974
Peter Vaughan,5,0.022306670015255454,0.691358024691358,0.4321565845199522
Patrick Warburton,6,0.05711315949881631,0.6234567901234568,0.43204352063625484
Kurt Fuller,11,0.026347392438602395,0.606060606060606,0.4320017215412383
Billy Burke,10,0.04676035000824673,0.5975308641975309,0.43190586277366505
Kathy Bates,15,0.022313002868670967,0.6074074074074073,0.43187643250527463
Gaby Hoffmann,5,0.038419440377902514,0.6839506172839506,0.43184711287613137
Mary Lynn Rajskub,6,0.027488507769491164,0.6358024691358024,0.43180973969386127
Jennifer Coolidge,10,0.034801407326339726,0.6024691358024691,0.43177508934248315
Patrick Bauchau,6,0.02707203394363014,0.6358024691358024,0.4316907230365571
Cole Hauser,6,0.031053217044162824,0.6337448559670781,0.431456414293995
Roy Jenson,5,0.02532672465371387,0.6888888888888888,0.43143223579025675
Amanda Crew,6,0.030956250955791017,0.6337448559670782,0.43142870407790646
Judah Friedlander,5,0.042120158280071006,0.6814814814814815,0.43130262201056474
William Shatner,6,0.02993944933891214,0.6337448559670781,0.43113813040420135
Chevy Chase,8,0.027985155741231994,0.6080246913580246,0.43110804749806564
Tommy Chong,5,0.03561802549029316,0.6839506172839506,0.43110686946196836
Mimi Rogers,7,0.02652694202957294,0.6155202821869488,0.43092953047309895
Leon Rippy,6,0.024404379493865556,0.6358024691358024,0.4309283814541125
Horst Buchholz,4,0.048779220312371925,0.8209876543209876,0.43083118758895084
Halle Berry,13,0.022357443528398316,0.6058879392212725,0.4308092318045453
Mark Falvo,4,0.04064993380442643,0.824074074074074,0.4306277397434412
Rob Riggle,9,0.03337669660348457,0.6021947873799725,0.43048230120589565
Wallace Langham,5,0.032776614549861506,0.6839506172839506,0.43035605752586836
Sam Waterston,5,0.025780319370065755,0.6864197530864197,0.43002972794051963
Jonathan Loughran,5,0.05452353686421464,0.674074074074074,0.43001298393486953
