,MoviesN,AvgPop,AvgIMDB,Score
Judith Barker,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Lloyd Owen,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Lucy Boynton,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Barry McCormick,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
John Woodvine,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Justin McDonald,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Jane How,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Lynn Farleigh,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Geoffrey Beevers,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Dominic Kemp,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Oliver Jenkins,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Patricia Kerrigan,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Barbara Flynn,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Christopher Middleton,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Clare Clifford,1,0.029935365835564543,0.7160493827160492,0.060819140036140744
Jeannine Derbez,1,0.0011074857940906286,0.7283950617283949,0.06081837848397983
Norma Lazareno,1,0.0011074857940906286,0.7283950617283949,0.06081837848397983
Pablo Cruz Guerrero,1,0.0011074857940906286,0.7283950617283949,0.06081837848397983
Jorge Lavat,1,0.0011074857940906286,0.7283950617283949,0.06081837848397983
Jeronimo Medina,1,0.0011074857940906286,0.7283950617283949,0.06081837848397983
Amos Poe,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Jim Jarmusch,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Becky Johnston,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Nick Zedd,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Thurston Moore,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Michael Oblowitz,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Sara Driver,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Fab 5 Freddy,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Bette Gordon,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Susan Seidelman,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Kenneth Haigh,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
George Cole,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
Peter Grant,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
Marne Maitland,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
Pamela Brown,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
John Doucette,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
Andrew Faulds,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
Felicity Price,1,0.029888417731433494,0.7160493827160492,0.060817461130782
Katie Aselton,1,0.029888417731433494,0.7160493827160492,0.060817461130782
Melinda Allen,1,0.029888417731433494,0.7160493827160492,0.060817461130782
Beth Crudele,1,0.029888417731433494,0.7160493827160492,0.060817461130782
David Joseph Craig,1,0.029888417731433494,0.7160493827160492,0.060817461130782
Adam Lazarre-White,1,0.029888417731433494,0.7160493827160492,0.060817461130782
Melanie Zanetti,1,0.0008344028131877706,0.7283950617283949,0.06080861279719639
Lily Pearl,1,0.0008344028131877706,0.7283950617283949,0.06080861279719639
Adriane Marsh,1,0.0007271734269023972,0.7283950617283949,0.060804778180344826
Jules Raucourt,1,0.0007271734269023972,0.7283950617283949,0.060804778180344826
Robert Florey,1,0.0007271734269023972,0.7283950617283949,0.060804778180344826
George Voya,1,0.0007271734269023972,0.7283950617283949,0.060804778180344826
Tommy Tune,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
Danny Lockin,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
E. J. Peaker,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
Michael Crawford,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
David Hurst,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
Sanita Pelkey,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
Fritz Feld,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
Joyce Ames,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
Marianne McAndrew,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
Richard Banham,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Stephanie Sigman,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Nari Blair-Mangat,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Michael White,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Pezhmaan Alinia,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Bodo Friesecke,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Lili Epply,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Phillip Law,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Umit Ulgen,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Peppe Lanzetta,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Francis Attakpah,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Konstantin Gerlach,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
George Lasha,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Gary Fannin,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Emilio Aniba,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Michael Glantschnig,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Erick Hayden,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Domenico Fortunato,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Marie Wohlmuth,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Tristan Matthiae,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Stefano Elfi DiClaudia,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Joseph Balderrama,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Antonio Salines,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Lara Parmiani,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Kim Adis,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Walid Mumuni,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Gido Schimanski,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Wilhem Iben,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Alessandro Cremona,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Andy Cheung,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Nader Dernaika,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Gediminas Adomaitis,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Dai Tabuchi,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Tam Williams,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Nigel Barber,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Benito Sagredo,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Matija Mondi Matović,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Adriana Paz,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Ziad Abaza,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Junichi Kajioka,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Stephane Cornicard,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Marlon Boess,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Marco Zingaro,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Patrice Naiambana,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Adam McGrady,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Miloud Mourad Benamara,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Noah Saavedra,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Oleg Mirochnikov,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Harald Windisch,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Sargon Yelda,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Brigitte Millar,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Alessandro Bressanello,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Maurisa Selene Coleman,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Eiji Mihara,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Francesco Arca,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Noemi Krausz,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Larry Gilman,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Charles Hyatt,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Pauline Stone Myrie,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Kristoffer Cooper,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Bertina Macauley,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Rawle D. Lewis,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Paul Coeur,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Winston Stona,1,0.02891838203339849,0.7160493827160492,0.06078277180388054
Catherine Bach,1,0.028837105347416913,0.7160493827160492,0.06077986527834214
Erica Hagen,1,0.028837105347416913,0.7160493827160492,0.06077986527834214
Luanne Roberts,1,0.028837105347416913,0.7160493827160492,0.06077986527834214
Claudia Lennear,1,0.028837105347416913,0.7160493827160492,0.06077986527834214
Gene Elman,1,0.028837105347416913,0.7160493827160492,0.06077986527834214
Lindsay Kemp,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
David Hoyle,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Ganiat Kasumu,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Lee Mark Jones,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Emily Woof,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Alastair Cumming,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Micko Westmoreland,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Joan Juliet Buck,1,0.028343554960714022,0.7160493827160492,0.06076221548386411
Andrew Garman,1,0.028343554960714022,0.7160493827160492,0.06076221548386411
George Bartenieff,1,0.028343554960714022,0.7160493827160492,0.06076221548386411
Crystal Noelle,1,0.028343554960714022,0.7160493827160492,0.06076221548386411
Helen Shaw,1,0.028190279113406744,0.7160493827160492,0.06075673420520177
Ivyann Schwan,1,0.028190279113406744,0.7160493827160492,0.06075673420520177
Lowell Ganz,1,0.028190279113406744,0.7160493827160492,0.06075673420520177
Alex Burrall,1,0.028190279113406744,0.7160493827160492,0.06075673420520177
Zachary La Voy,1,0.028190279113406744,0.7160493827160492,0.06075673420520177
Paul Linke,1,0.028190279113406744,0.7160493827160492,0.06075673420520177
Jasen Fisher,1,0.028190279113406744,0.7160493827160492,0.06075673420520177
Evan Lewis,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
RJ Konner,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Franco Bulaon,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Brian Hopson,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Kathryn Gerhardt,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Mark Vincent,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Moni Moshonov,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Samantha Ivers,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Edwige Sam,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Diosmer Reynoso,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Doug Wright,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Anthony Ramos,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Nick Gillie,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
David Ross,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Pedro Morillo Jr.,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Renee Fishman,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Luis Dalmasy Jr.,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Elliot Villar,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Carmen M. Herlihy,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Joel Horwitz,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Alex Felix,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
John Baker,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Andrew Ginsburg,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Clinton C. Ingram,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Bob Ari,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Uzimann,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Bianca Giancoli,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Christian Albrizo,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Shiran Nicholson,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Jeanine Serralles,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Julie Budd,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Iain J. Bopp,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Anne Joyce,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Miguel Rivera,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Sy Fader,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Donald John Hewitt,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Sarah Snook,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Kerry Fox,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Hayley Magnus,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Rebecca Gibney,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Roy Barker,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Gyton Grantley,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Sacha Horler,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
James Mackay,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Danna Kiesel,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Elizabeth Rogers,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Daniel Tyler,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Gary C. Stillwell,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Tommy Petersen,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
John Laughlin,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Jane Wilbur,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Pia Boyer,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Dennis Rucker,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Mara Scott-Wood,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Buck Welcher,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Randy Tat,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Bernard Madrid,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Vern Taylor,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Meleesa Wyatt,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
David R. Marshall,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Tee Dennard,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
William S. Graves,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Norbert M. Murray,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Debra Winger,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
David Greenfield,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Jo Anna Keane,1,0.027626860088863857,0.7160493827160492,0.06073658584698726
Helen Duffy,1,0.02759345751885515,0.7160493827160492,0.06073539134180284
Vincent Berry,1,0.02759345751885515,0.7160493827160492,0.06073539134180284
Gene Hartline,1,0.02759345751885515,0.7160493827160492,0.06073539134180284
Kim Robillard,1,0.02759345751885515,0.7160493827160492,0.06073539134180284
Ancel Cook,1,0.02759345751885515,0.7160493827160492,0.06073539134180284
Chris Pontius,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Jeff Tremaine,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Steve-O,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Clyde Singleton,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Brandon Novak,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Rick Kosick,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Ehren McGhehey,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Loomis Fall,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Bam Margera,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Manny Puig,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Mike Kassak,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Phil Margera,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Sean Cliver,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Dimitry Elyashkevich,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Dave England,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Mat Hoffman,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Preston Lacy,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Greg Iguchi,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
April Margera,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Trip Taylor,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Mark Zupan,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Jess Margera,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Ryan Dunn,1,0.027554283040448904,0.7160493827160492,0.06073399042811443
Carol Williard,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Nikki Plant,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Lynda Goodfriend,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Michael French,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Marcie Leeds,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Robert Ball,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Grace Johnston,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Brenda De Banzie,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Wael Zuaiter,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Fran Jeffries,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Riccardo Billi,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
James Lanphier,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Meri Welles,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Eugene Walter,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Guy Thomajan,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
John Bartha,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Mario Fabrizi,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Martin Miller,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Kaylin Mally,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Laura Kirk,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Crystal Ice,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Shawna Rae Moseley,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Summer Hunsaker,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Daran Shinn,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Chris Bylsma,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Bruce Gregory,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Chad Cox,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Christopher David Wright,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Michael Hunsaker,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Isaiah Stone,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Andrea Fantauzzi,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Raymond Coalson,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Dakota Powers,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Brody Hunsaker,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Veronica Ezell,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Sasha Lane,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Kenneth Kory Tucker,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Johnny Pierce II,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Sam Williamson,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
McCaul Lombardi,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Garry Howell,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Arielle Holmes,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Chasity Hunsaker,1,0.02708926495846632,0.7160493827160492,0.0607173609738648
Dino Tosques,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Dick Clark,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Ilona Elkin,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Linda Tomassone,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Jaye P. Morgan,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Anna Silk,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Michelle Sweeney,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
David Julian Hirsh,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Sean Tucker,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Andy Quesnel,1,0.02661594410113503,0.7160493827160492,0.06070043460509042
Brendan Conroy,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Barry Dransfield,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Sharon Bower,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Neil Morrissey,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Tavana,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Philip Martin Brown,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Pete Lee-Wilson,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Wi Kuki Kaa,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Andrew Wilde,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Simon Adams,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Steve Fletcher,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Jon Gadsby,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Mary Kauila,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Jack May,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Tevaite Vernette,1,0.026083609135748764,0.7160493827160492,0.060681397840079844
Madeleine Arthur,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Deni DeLory,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Andrea Bucko,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Stephanie Bennett,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Ryan Beil,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Julie Johnson,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Tony Alcantar,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
David Milchard,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Guido Furlani,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Patricia Mayen-Salazar,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Brittney Irvin,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Farryn VanHumbeck,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Emily Fonda,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Elisabetta Fantone,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Delaney Raye,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Kari-Ann Wood,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
Aria Alpert Adjani,1,0.02558967581181805,0.7160493827160492,0.060663734351430854
Maria Tornberg,1,0.02558967581181805,0.7160493827160492,0.060663734351430854
Jimmy Noonan,1,0.02558967581181805,0.7160493827160492,0.060663734351430854
Jeanne Disson,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Reda Oumouzoune,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Nastya Golubeva Carax,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Annabelle Dexter-Jones,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Corinne Yam,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Geoffrey Carey,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Denis Lavant,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Big John,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Edith Scob,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Leos Carax,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Elise Lhomeau,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Karl Hoffmeister,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Zlata,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Elise Caron,1,0.02555967442064191,0.7160493827160492,0.060662661475382976
Marquerita Wallace,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
W. T. Zacha,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Jon St. Elwood,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Kerry Sherman,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Margot Rose,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Gloria Gifford,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Dave Moordigian,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Rock A. Walker,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
J. Wesley Huston,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Suzanne M. Regard,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Nick Dimitri,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Bill Dearth,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Clint Smith,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
B. G. Fisher,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Clare Nono,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Jack Lightsy,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Bob Yanez,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Gary Pettinger,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Tara King,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Bennie Dobbins,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Bjaye Turner,1,0.05325199240673075,0.7037037037037036,0.06062281433300209
Phoenix List,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Salli Saffioti,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Jay Wilkison,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Ursula Parker,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Deidre Goodwin,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Brady Parisella,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Sandi Carroll,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Yetta Gottesman,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
